data,sistema,volume_porcentagem,volume_variacao,volume_operacional,pluviometria_dia,pluviometria_mensal,pluviometria_hist
2014-06-27,Cantareira,2,6,0,2,25,4798
2014-06-27,Alto Tietê,26,6,0,2,138,29337
2014-06-27,Guarapiranga,72,5,0,3,124,12712
2014-06-27,Cotia,47,3,0,2,7,80693
2014-06-27,Rio Grande,92,7,0,1,103,97856
2014-06-27,Rio Claro,100,4,0,5,13,72600
2014-06-26,Cantareira,2,8,0,1,27,3154
2014-06-26,Alto Tietê,26,8,0,2,139,33364
2014-06-26,Guarapiranga,72,8,0,2,124,63482
2014-06-26,Cotia,47,5,0,1,7,83132
2014-06-26,Rio Grande,92,8,0,2,104,16081
2014-06-26,Rio Claro,100,9,0,5,13,78529
2014-06-25,Cantareira,2,9,0,2,28,91124
2014-06-25,Alto Tietê,27,0,0,1,140,42476
2014-06-25,Guarapiranga,73,0,0,1,124,88884
2014-06-25,Cotia,47,6,0,2,7,85575
2014-06-25,Rio Grande,93,0,0,3,104,34325
2014-06-25,Rio Claro,101,4,0,6,13,86463
2014-06-24,Cantareira,3,1,0,2,30,73967
2014-06-24,Alto Tietê,27,1,0,2,141,18159
2014-06-24,Guarapiranga,73,1,0,1,125,14299
2014-06-24,Cotia,47,8,0,1,7,88022
2014-06-24,Rio Grande,93,3,0,0,104,70871
2014-06-24,Rio Claro,102,0,0,3,13,94429
2014-06-23,Cantareira,3,3,0,2,32,69687
2014-06-23,Alto Tietê,27,3,0,2,142,37790
2014-06-23,Guarapiranga,73,2,0,2,125,39726
2014-06-23,Cotia,47,9,0,0,7,90474
2014-06-23,Rio Grande,93,3,0,2,104,70871
2014-06-23,Rio Claro,102,3,0,2,13,98425
2014-06-22,Cantareira,3,5,0,2,34,44886
2014-06-22,Alto Tietê,27,5,0,2,143,42163
2014-06-22,Guarapiranga,73,4,0,1,125,65165
2014-06-22,Cotia,47,9,0,2,7,90474
2014-06-22,Rio Grande,93,5,0,0,104,89173
2014-06-22,Rio Claro,102,5,0,1,14,426
2014-06-21,Cantareira,3,7,0,1,36,29092
2014-06-21,Alto Tietê,27,7,0,1,144,5649
2014-06-21,Guarapiranga,73,5,0,2,125,90616
2014-06-21,Cotia,48,1,0,1,7,92929
2014-06-21,Rio Grande,93,5,0,3,104,89173
2014-06-21,Rio Claro,102,6,0,5,14,2429
2014-06-20,Cantareira,3,8,0,2,37,71772
2014-06-20,Alto Tietê,27,8,0,2,144,74734
2014-06-20,Guarapiranga,73,7,0,1,126,16078
2014-06-20,Cotia,48,2,0,2,7,95389
2014-06-20,Rio Grande,93,2,0,4,104,52588
2014-06-20,Rio Claro,103,1,2,2,14,8451
2014-06-19,Cantareira,4,0,0,1,39,8226
2014-06-19,Alto Tietê,28,0,0,1,145,59455
2014-06-19,Guarapiranga,73,8,0,2,126,41552
2014-06-19,Cotia,48,4,0,0,7,97854
2014-06-19,Rio Grande,92,8,0,2,104,16081
2014-06-19,Rio Claro,100,9,0,3,13,78529
2014-06-18,Cantareira,4,1,0,2,40,55536
2014-06-18,Alto Tietê,28,1,0,2,146,49433
2014-06-18,Guarapiranga,74,0,0,3,126,67038
2014-06-18,Cotia,48,4,0,1,7,97854
2014-06-18,Rio Grande,93,0,0,0,104,34325
2014-06-18,Rio Claro,100,6,0,4,13,74574
2014-06-17,Cantareira,4,3,0,1,41,86654
2014-06-17,Alto Tietê,28,3,0,2,147,39369
2014-06-17,Guarapiranga,74,3,0,1,127,18045
2014-06-17,Cotia,48,5,0,2,8,322
2014-06-17,Rio Grande,93,0,0,3,104,34325
2014-06-17,Rio Claro,101,0,0,4,13,80509
2014-06-16,Cantareira,4,4,0,1,43,28153
2014-06-16,Alto Tietê,28,5,0,2,148,30499
2014-06-16,Guarapiranga,74,4,0,2,127,43565
2014-06-16,Cotia,48,7,0,0,8,2795
2014-06-16,Rio Grande,93,3,0,2,104,70871
2014-06-16,Rio Claro,101,4,0,3,13,86463
2014-06-15,Cantareira,4,5,0,1,44,31598
2014-06-15,Alto Tietê,28,7,0,1,149,36369
2014-06-15,Guarapiranga,74,6,0,0,127,69097
2014-06-15,Cotia,48,7,0,3,8,2795
2014-06-15,Rio Grande,93,5,0,3,104,89173
2014-06-15,Rio Claro,101,7,0,3,13,90442
2014-06-14,Cantareira,4,6,0,1,45,40343
2014-06-14,Alto Tietê,28,8,0,2,150,15506
2014-06-14,Guarapiranga,74,6,0,1,127,69097
2014-06-14,Cotia,49,0,0,0,8,7753
2014-06-14,Rio Grande,93,8,0,1,105,25835
2014-06-14,Rio Claro,102,0,0,0,13,94429
2014-06-13,Cantareira,4,7,0,2,46,58354
2014-06-13,Alto Tietê,29,0,0,1,150,97426
2014-06-13,Guarapiranga,74,7,0,0,127,94641
2014-06-13,Cotia,49,0,0,1,8,7753
2014-06-13,Rio Grande,93,7,0,3,105,7494
2014-06-13,Rio Claro,102,0,0,0,13,94429
2014-06-12,Cantareira,4,9,0,1,48,14987
2014-06-12,Alto Tietê,29,1,0,2,151,73977
2014-06-12,Guarapiranga,74,7,0,0,127,94641
2014-06-12,Cotia,49,1,0,0,8,10238
2014-06-12,Rio Grande,94,0,0,3,105,44196
2014-06-12,Rio Claro,102,0,0,1,13,94429
2014-06-11,Cantareira,5,0,0,2,49,38754
2014-06-11,Alto Tietê,29,3,0,1,152,52816
2014-06-11,Guarapiranga,74,7,0,2,127,94641
2014-06-11,Cotia,49,1,0,0,8,10238
2014-06-11,Rio Grande,93,7,0,0,105,7494
2014-06-11,Rio Claro,101,9,0,2,13,92435
2014-06-10,Cantareira,5,2,0,1,50,59412
2014-06-10,Alto Tietê,29,4,0,2,153,21286
2014-06-10,Guarapiranga,74,9,0,2,128,20196
2014-06-10,Cotia,49,1,0,0,8,10238
2014-06-10,Rio Grande,93,7,0,0,105,7494
2014-06-10,Rio Claro,101,7,0,1,13,90442
2014-06-09,Cantareira,5,3,0,1,51,86266
2014-06-09,Alto Tietê,29,6,0,2,154,9882
2014-06-09,Guarapiranga,74,7,0,1,127,94641
2014-06-09,Cotia,49,1,0,0,8,10238
2014-06-09,Rio Grande,93,7,0,3,105,7494
2014-06-09,Rio Claro,101,6,0,1,13,88451
2014-06-08,Cantareira,5,4,0,2,53,15654
2014-06-08,Alto Tietê,29,8,0,1,155,5644
2014-06-08,Guarapiranga,74,6,0,3,127,69097
2014-06-08,Cotia,49,1,0,1,8,10238
2014-06-08,Rio Grande,94,0,0,2,105,44196
2014-06-08,Rio Claro,101,7,0,2,13,90442
2014-06-07,Cantareira,5,6,0,1,54,56237
2014-06-07,Alto Tietê,29,9,0,2,155,87583
2014-06-07,Guarapiranga,74,3,1,1,127,18045
2014-06-07,Cotia,49,0,1,2,8,7753
2014-06-07,Rio Grande,94,2,1,0,105,62575
2014-06-07,Rio Claro,101,9,0,1,13,92435
2014-06-06,Cantareira,5,7,0,1,55,54626
2014-06-06,Alto Tietê,30,1,0,1,156,67700
2014-06-06,Guarapiranga,73,2,0,2,125,39726
2014-06-06,Cotia,47,8,0,2,7,88022
2014-06-06,Rio Grande,93,2,0,3,104,52588
2014-06-06,Rio Claro,102,0,0,0,13,94429
2014-06-05,Cantareira,5,8,0,1,57,8647
2014-06-05,Alto Tietê,30,2,0,2,157,49949
2014-06-05,Guarapiranga,73,4,0,1,125,65165
2014-06-05,Cotia,47,6,0,3,7,85575
2014-06-05,Rio Grande,93,5,0,2,104,89173
2014-06-05,Rio Claro,102,0,0,0,13,94429
2014-06-04,Cantareira,5,9,0,1,58,23092
2014-06-04,Alto Tietê,30,4,0,2,158,32182
2014-06-04,Guarapiranga,73,5,0,3,125,90616
2014-06-04,Cotia,47,9,0,0,7,90474
2014-06-04,Rio Grande,93,7,0,0,105,7494
2014-06-04,Rio Claro,102,0,0,0,13,94429
2014-06-03,Cantareira,6,0,0,1,58,94999
2014-06-03,Alto Tietê,30,6,0,1,159,38952
2014-06-03,Guarapiranga,73,8,0,3,126,41552
2014-06-03,Cotia,47,9,0,3,7,90474
2014-06-03,Rio Grande,93,7,0,1,105,7494
2014-06-03,Rio Claro,102,0,0,0,13,94429
2014-06-02,Cantareira,6,1,0,1,60,22223
2014-06-02,Alto Tietê,30,7,0,1,159,90992
2014-06-02,Guarapiranga,74,1,0,0,126,92536
2014-06-02,Cotia,48,2,0,2,7,95389
2014-06-02,Rio Grande,93,8,0,4,105,25835
2014-06-02,Rio Claro,102,0,0,2,13,94429
2014-06-01,Cantareira,6,2,0,1,60,95405
2014-06-01,Alto Tietê,30,8,0,0,160,41914
2014-06-01,Guarapiranga,74,1,0,2,126,92536
2014-06-01,Cotia,48,4,0,0,7,97854
2014-06-01,Rio Grande,94,2,0,0,105,62575
2014-06-01,Rio Claro,102,2,0,0,13,96426
2014-05-31,Cantareira,6,3,0,1,62,472
2014-05-31,Alto Tietê,30,8,0,1,160,12066
2014-05-31,Guarapiranga,74,3,0,0,127,18045
2014-05-31,Cotia,48,4,0,0,7,97854
2014-05-31,Rio Grande,94,2,0,1,105,62575
2014-05-31,Rio Claro,102,2,0,4,13,96426
2014-05-30,Cantareira,6,4,0,2,63,18147
2014-05-30,Alto Tietê,30,9,0,1,160,78852
2014-05-30,Guarapiranga,74,3,0,1,127,18045
2014-05-30,Cotia,48,4,0,0,7,97854
2014-05-30,Rio Grande,94,3,0,3,105,80975
2014-05-30,Rio Claro,102,6,0,8,14,2429
2014-05-29,Cantareira,6,6,0,1,64,45524
2014-05-29,Alto Tietê,31,0,0,1,161,18728
2014-05-29,Guarapiranga,74,4,0,1,127,43565
2014-05-29,Cotia,48,4,0,0,7,97854
2014-05-29,Rio Grande,94,0,0,5,105,44196
2014-05-29,Rio Claro,103,4,-1,6,14,12476
2014-05-28,Cantareira,6,7,0,1,65,56193
2014-05-28,Alto Tietê,31,1,0,1,162,3453
2014-05-28,Guarapiranga,74,3,0,2,127,18045
2014-05-28,Cotia,48,4,0,2,7,97854
2014-05-28,Rio Grande,93,5,0,2,104,89173
2014-05-28,Rio Claro,105,0,2,4,14,34762
2014-05-27,Cantareira,6,8,0,1,66,73664
2014-05-27,Alto Tietê,31,2,0,1,162,41294
2014-05-27,Guarapiranga,74,1,0,1,126,92536
2014-05-27,Cotia,48,2,0,1,7,95389
2014-05-27,Rio Grande,93,3,0,2,104,70871
2014-05-27,Rio Claro,102,6,0,3,14,2429
2014-05-26,Cantareira,6,9,0,1,67,77671
2014-05-26,Alto Tietê,31,3,0,0,162,78375
2014-05-26,Guarapiranga,74,0,0,5,126,67038
2014-05-26,Cotia,48,1,0,6,7,92929
2014-05-26,Rio Grande,93,5,1,3,104,89173
2014-05-26,Rio Claro,102,9,0,6,14,6442
2014-05-25,Cantareira,7,0,0,1,68,72151
2014-05-25,Alto Tietê,31,3,0,2,163,10496
2014-05-25,Guarapiranga,73,5,0,0,125,90616
2014-05-25,Cotia,47,5,0,5,7,83132
2014-05-25,Rio Grande,92,2,0,2,103,43299
2014-05-25,Rio Claro,103,5,1,9,14,14492
2014-05-24,Cantareira,7,1,0,1,69,47209
2014-05-24,Alto Tietê,31,5,0,0,163,76864
2014-05-24,Guarapiranga,73,5,0,4,125,90616
2014-05-24,Cotia,47,0,0,6,7,75827
2014-05-24,Rio Grande,92,0,0,1,103,25151
2014-05-24,Rio Claro,101,6,0,7,13,88451
2014-05-23,Cantareira,7,2,0,0,70,25650
2014-05-23,Alto Tietê,31,5,0,2,164,22987
2014-05-23,Guarapiranga,73,1,0,1,125,14299
2014-05-23,Cotia,46,4,0,1,7,66147
2014-05-23,Rio Grande,91,9,0,2,103,7023
2014-05-23,Rio Claro,100,9,0,1,13,78529
2014-05-22,Cantareira,7,2,0,2,71,8033
2014-05-22,Alto Tietê,31,7,0,2,165,720
2014-05-22,Guarapiranga,73,0,0,2,124,88884
2014-05-22,Cotia,46,3,0,1,7,63738
2014-05-22,Rio Grande,91,7,0,3,102,88914
2014-05-22,Rio Claro,101,0,0,3,13,80509
2014-05-21,Cantareira,7,4,0,2,72,99672
2014-05-21,Alto Tietê,31,9,0,3,166,18777
2014-05-21,Guarapiranga,73,2,0,2,125,39726
2014-05-21,Cotia,46,4,0,2,7,66147
2014-05-21,Rio Grande,92,0,0,2,103,25151
2014-05-21,Rio Claro,101,3,0,0,13,84476
2014-05-20,Cantareira,7,6,0,1,74,70326
2014-05-20,Alto Tietê,32,2,0,2,167,68457
2014-05-20,Guarapiranga,73,4,0,1,125,65165
2014-05-20,Cotia,46,6,0,0,7,68561
2014-05-20,Rio Grande,92,2,0,2,103,43299
2014-05-20,Rio Claro,101,3,0,6,13,84476
2014-05-19,Cantareira,7,7,0,1,75,87676
2014-05-19,Alto Tietê,32,4,0,1,168,49475
2014-05-19,Guarapiranga,73,5,0,2,125,90616
2014-05-19,Cotia,46,6,0,2,7,68561
2014-05-19,Rio Grande,92,4,0,1,103,61465
2014-05-19,Rio Claro,100,7,0,4,13,76550
2014-05-18,Cantareira,7,8,0,1,76,62247
2014-05-18,Alto Tietê,32,5,0,1,169,45968
2014-05-18,Guarapiranga,73,7,0,3,126,16078
2014-05-18,Cotia,46,4,0,0,7,66147
2014-05-18,Rio Grande,92,5,0,2,103,79651
2014-05-18,Rio Claro,100,3,0,7,13,70628
2014-05-17,Cantareira,7,9,0,2,77,81859
2014-05-17,Alto Tietê,32,6,0,2,169,76792
2014-05-17,Guarapiranga,74,0,0,1,126,67038
2014-05-17,Cotia,46,4,0,3,7,66147
2014-05-17,Rio Grande,92,7,0,1,103,97856
2014-05-17,Rio Claro,99,6,1,3,13,60798
2014-05-16,Cantareira,8,1,0,1,79,38178
2014-05-16,Alto Tietê,32,8,0,2,170,59997
2014-05-16,Guarapiranga,74,1,0,3,126,92536
2014-05-16,Cotia,46,7,0,2,7,70979
2014-05-16,Rio Grande,92,8,0,4,104,16081
2014-05-16,Rio Claro,98,3,0,3,13,43234
2014-05-15,Cantareira,8,2,0,2,80,65290
2014-05-15,Alto Tietê,33,0,0,2,171,79468
2014-05-15,Guarapiranga,74,4,0,3,127,43565
2014-05-15,Cotia,46,9,0,1,7,73401
2014-05-15,Rio Grande,93,2,0,1,104,52588
2014-05-15,Rio Claro,98,6,0,3,13,47123
2014-05-14,Cantareira,8,4,0,2,82,47088
2014-05-14,Alto Tietê,33,2,0,2,172,95777
2014-05-14,Guarapiranga,74,7,0,2,127,94641
2014-05-14,Cotia,47,0,0,2,7,75827
2014-05-14,Rio Grande,93,3,0,4,104,70871
2014-05-14,Rio Claro,98,9,0,4,13,51020
2014-05-13,Cantareira,8,6,0,2,84,20340
2014-05-13,Alto Tietê,33,4,0,2,173,96463
2014-05-13,Guarapiranga,74,9,0,1,128,20196
2014-05-13,Cotia,47,2,0,3,7,78258
2014-05-13,Rio Grande,93,7,0,4,105,7494
2014-05-13,Rio Claro,99,3,0,3,13,56881
2014-05-12,Cantareira,8,8,0,1,86,33222
2014-05-12,Alto Tietê,33,6,0,2,174,95543
2014-05-12,Guarapiranga,75,0,0,2,128,45762
2014-05-12,Cotia,47,5,0,1,7,83132
2014-05-12,Rio Grande,93,3,0,4,104,70871
2014-05-12,Rio Claro,99,6,0,3,13,60798
2014-05-11,Cantareira,8,9,0,2,87,50085
2014-05-11,Alto Tietê,33,8,0,2,176,6865
2014-05-11,Guarapiranga,75,2,0,3,128,71339
2014-05-11,Cotia,47,6,0,0,7,85575
2014-05-11,Rio Grande,93,7,0,0,105,7494
2014-05-11,Rio Claro,99,9,0,1,13,64724
2014-05-10,Cantareira,9,1,0,1,89,22248
2014-05-10,Alto Tietê,34,0,0,2,176,93940
2014-05-10,Guarapiranga,75,5,0,3,129,22527
2014-05-10,Cotia,47,6,0,3,7,85575
2014-05-10,Rio Grande,93,7,0,3,105,7494
2014-05-10,Rio Claro,100,0,0,3,13,66690
2014-05-09,Cantareira,9,2,0,2,90,72504
2014-05-09,Alto Tietê,34,2,0,2,178,19038
2014-05-09,Guarapiranga,75,8,0,3,129,73759
2014-05-09,Cotia,47,9,0,3,7,90474
2014-05-09,Rio Grande,94,0,0,3,105,44196
2014-05-09,Rio Claro,100,3,0,4,13,70628
2014-05-08,Cantareira,9,4,0,2,92,46442
2014-05-08,Alto Tietê,34,4,0,2,178,90825
2014-05-08,Guarapiranga,76,1,0,1,130,25036
2014-05-08,Cotia,48,2,0,3,7,95389
2014-05-08,Rio Grande,94,3,0,3,105,80975
2014-05-08,Rio Claro,100,7,0,3,13,76550
2014-05-07,Cantareira,9,6,0,2,94,31182
2014-05-07,Alto Tietê,34,6,0,2,179,93228
2014-05-07,Guarapiranga,76,2,0,3,130,50690
2014-05-07,Cotia,48,5,0,3,8,322
2014-05-07,Rio Grande,94,6,0,1,106,17832
2014-05-07,Rio Claro,101,0,0,4,13,80509
2014-05-06,Cantareira,9,8,0,2,95,90889
2014-05-06,Alto Tietê,34,8,0,0,181,10408
2014-05-06,Guarapiranga,76,5,0,3,131,2031
2014-05-06,Cotia,48,8,0,3,8,5272
2014-05-06,Rio Grande,94,5,0,1,105,99393
2014-05-06,Rio Claro,101,4,0,0,13,86463
2014-05-05,Cantareira,10,0,0,1,97,78026
2014-05-05,Alto Tietê,34,8,0,3,181,33309
2014-05-05,Guarapiranga,76,8,0,2,131,53414
2014-05-05,Cotia,49,1,0,3,8,10238
2014-05-05,Rio Grande,94,6,0,4,106,17832
2014-05-05,Rio Claro,101,4,0,0,13,86463
2014-05-04,Cantareira,10,1,0,2,99,37508
2014-05-04,Alto Tietê,35,1,0,2,182,60778
2014-05-04,Guarapiranga,77,0,0,1,131,79122
2014-05-04,Cotia,49,4,0,3,8,15222
2014-05-04,Rio Grande,95,0,0,3,106,54766
2014-05-04,Rio Claro,101,4,0,0,13,86463
2014-05-03,Cantareira,10,3,0,1,100,81071
2014-05-03,Alto Tietê,35,3,0,3,183,85487
2014-05-03,Guarapiranga,77,1,0,2,132,4840
2014-05-03,Cotia,49,7,0,3,8,20222
2014-05-03,Rio Grande,95,3,0,3,106,91780
2014-05-03,Rio Claro,101,4,0,2,13,86463
2014-05-02,Cantareira,10,4,0,1,102,19964
2014-05-02,Alto Tietê,35,6,0,2,185,11534
2014-05-02,Guarapiranga,77,3,0,3,132,30569
2014-05-02,Cotia,50,0,0,2,8,25240
2014-05-02,Rio Grande,95,6,0,0,107,28871
2014-05-02,Rio Claro,101,6,0,1,13,88451
2014-05-01,Cantareira,10,5,0,2,103,54926
2014-05-01,Alto Tietê,35,8,0,2,186,48962
2014-05-01,Guarapiranga,77,6,0,3,132,82057
2014-05-01,Cotia,50,2,0,4,8,27755
2014-05-01,Rio Grande,95,6,0,2,107,28871
2014-05-01,Rio Claro,101,7,0,2,13,90442
2014-04-30,Cantareira,10,7,0,2,105,3901
2014-04-30,Alto Tietê,36,0,0,1,187,48988
2014-04-30,Guarapiranga,77,9,0,1,133,33586
2014-04-30,Cotia,50,6,0,2,8,35326
2014-04-30,Rio Grande,95,8,0,3,107,47446
2014-04-30,Rio Claro,101,9,0,1,13,92435
2014-04-29,Cantareira,10,9,0,1,106,67004
2014-04-29,Alto Tietê,36,1,0,2,188,15471
2014-04-29,Guarapiranga,78,0,0,2,133,59366
2014-04-29,Cotia,50,8,0,5,8,37858
2014-04-29,Rio Grande,96,1,0,1,107,84655
2014-04-29,Rio Claro,102,0,0,4,13,94429
2014-04-28,Cantareira,11,0,0,1,108,12708
2014-04-28,Alto Tietê,36,3,0,1,189,4642
2014-04-28,Guarapiranga,78,2,0,1,133,85155
2014-04-28,Cotia,51,3,0,1,8,45481
2014-04-28,Rio Grande,96,0,0,0,107,66041
2014-04-28,Rio Claro,101,6,0,4,13,88451
2014-04-27,Cantareira,11,1,0,2,109,46245
2014-04-27,Alto Tietê,36,4,0,2,189,72023
2014-04-27,Guarapiranga,78,3,0,2,134,10955
2014-04-27,Cotia,51,4,0,2,8,48030
2014-04-27,Rio Grande,96,0,0,2,107,66041
2014-04-27,Rio Claro,102,0,-1,1,13,94429
2014-04-26,Cantareira,11,3,0,1,110,71336
2014-04-26,Alto Tietê,36,6,0,1,190,34829
2014-04-26,Guarapiranga,78,5,0,1,134,36765
2014-04-26,Cotia,51,6,0,1,8,50584
2014-04-26,Rio Grande,95,8,0,2,107,47446
2014-04-26,Rio Claro,103,1,-1,6,14,8451
2014-04-25,Cantareira,11,4,0,2,112,34736
2014-04-25,Alto Tietê,36,5,0,2,189,86625
2014-04-25,Guarapiranga,78,6,0,2,134,62585
2014-04-25,Cotia,51,7,0,3,8,53142
2014-04-25,Rio Grande,95,6,0,3,107,28871
2014-04-25,Rio Claro,104,7,2,8,14,30692
2014-04-24,Cantareira,11,6,0,1,113,87067
2014-04-24,Alto Tietê,36,3,0,2,189,18548
2014-04-24,Guarapiranga,78,8,0,1,134,88414
2014-04-24,Cotia,52,0,0,3,8,58270
2014-04-24,Rio Grande,95,3,0,3,106,91780
2014-04-24,Rio Claro,101,9,0,0,13,92435
2014-04-23,Cantareira,11,7,0,2,115,5396
2014-04-23,Alto Tietê,36,5,0,1,190,2907
2014-04-23,Guarapiranga,78,9,0,0,135,14254
2014-04-23,Cotia,52,3,0,4,8,63416
2014-04-23,Rio Grande,95,6,0,0,107,28871
2014-04-23,Rio Claro,101,9,0,3,13,92435
2014-04-22,Cantareira,11,9,0,1,116,44634
2014-04-22,Alto Tietê,36,6,0,2,190,81486
2014-04-22,Guarapiranga,78,9,0,2,135,14254
2014-04-22,Cotia,52,7,0,3,8,68579
2014-04-22,Rio Grande,95,6,0,0,107,28871
2014-04-22,Rio Claro,102,2,0,4,13,96426
2014-04-21,Cantareira,12,0,0,1,117,74783
2014-04-21,Alto Tietê,36,8,0,1,191,82262
2014-04-21,Guarapiranga,79,1,0,0,135,40103
2014-04-21,Cotia,53,0,0,3,8,73760
2014-04-21,Rio Grande,95,6,0,0,107,28871
2014-04-21,Rio Claro,102,6,0,9,14,2429
2014-04-20,Cantareira,12,1,0,0,118,46521
2014-04-20,Alto Tietê,36,9,0,2,192,11091
2014-04-20,Guarapiranga,79,1,0,0,135,40103
2014-04-20,Cotia,53,3,0,3,8,78957
2014-04-20,Rio Grande,95,6,0,2,107,28871
2014-04-20,Rio Claro,101,7,0,2,13,90442
2014-04-19,Cantareira,12,1,0,1,119,21174
2014-04-19,Alto Tietê,37,1,0,1,192,93218
2014-04-19,Guarapiranga,79,1,0,0,135,40103
2014-04-19,Cotia,53,6,0,0,8,84172
2014-04-19,Rio Grande,95,8,-1,2,107,47446
2014-04-19,Rio Claro,101,9,0,3,13,92435
2014-04-18,Cantareira,12,2,0,0,119,54531
2014-04-18,Alto Tietê,37,2,0,0,193,82250
2014-04-18,Guarapiranga,79,1,0,0,135,40103
2014-04-18,Cotia,53,6,0,2,8,84172
2014-04-18,Rio Grande,97,0,-1,0,108,78021
2014-04-18,Rio Claro,101,6,0,4,13,88451
2014-04-17,Cantareira,12,2,0,1,120,19805
2014-04-17,Alto Tietê,37,2,0,0,193,68117
2014-04-17,Guarapiranga,79,1,0,3,135,40103
2014-04-17,Cotia,53,8,0,2,8,86786
2014-04-17,Rio Grande,98,0,0,6,109,90711
2014-04-17,Rio Claro,102,0,0,3,13,94429
2014-04-16,Cantareira,12,3,0,3,120,46207
2014-04-16,Alto Tietê,37,2,0,4,193,53525
2014-04-16,Guarapiranga,78,8,0,6,134,88414
2014-04-16,Cotia,53,6,0,2,8,84172
2014-04-16,Rio Grande,98,6,0,1,110,66233
2014-04-16,Rio Claro,102,3,-2,7,13,98425
2014-04-15,Cantareira,12,0,0,1,117,53883
2014-04-15,Alto Tietê,36,8,0,7,191,83706
2014-04-15,Guarapiranga,78,2,0,2,133,85155
2014-04-15,Cotia,53,4,0,2,8,81563
2014-04-15,Rio Grande,98,5,1,0,110,47323
2014-04-15,Rio Claro,105,0,-1,0,14,34762
2014-04-14,Cantareira,12,1,0,0,119,18472
2014-04-14,Alto Tietê,36,1,0,4,188,22244
2014-04-14,Guarapiranga,78,0,0,4,133,59366
2014-04-14,Cotia,53,6,0,2,8,84172
2014-04-14,Rio Grande,97,5,0,9,109,34277
2014-04-14,Rio Claro,106,0,10,1,14,49077
2014-04-13,Cantareira,12,1,0,1,119,26799
2014-04-13,Alto Tietê,35,7,0,1,185,91611
2014-04-13,Guarapiranga,77,6,0,6,132,82057
2014-04-13,Cotia,53,4,0,1,8,81563
2014-04-13,Rio Grande,96,6,2,6,108,40616
2014-04-13,Rio Claro,95,9,1,7,13,10508
2014-04-12,Cantareira,12,0,0,2,117,96406
2014-04-12,Alto Tietê,35,6,0,3,185,21121
2014-04-12,Guarapiranga,77,0,0,1,131,79122
2014-04-12,Cotia,53,3,0,5,8,78957
2014-04-12,Rio Grande,94,0,0,2,105,44196
2014-04-12,Rio Claro,94,2,0,6,12,87759
2014-04-11,Cantareira,12,2,0,2,119,89290
2014-04-11,Alto Tietê,35,9,0,3,186,76019
2014-04-11,Guarapiranga,77,1,0,3,132,4840
2014-04-11,Cotia,53,8,0,3,8,86786
2014-04-11,Rio Grande,94,2,0,1,105,62575
2014-04-11,Rio Claro,94,8,0,5,12,95309
2014-04-10,Cantareira,12,4,0,1,121,35637
2014-04-10,Alto Tietê,36,2,0,2,188,23673
2014-04-10,Guarapiranga,77,4,0,2,132,56308
2014-04-10,Cotia,54,1,0,5,8,92027
2014-04-10,Rio Grande,94,3,0,3,105,80975
2014-04-10,Rio Claro,95,3,0,3,13,2892
2014-04-09,Cantareira,12,5,0,2,122,88234
2014-04-09,Alto Tietê,36,4,0,2,189,29598
2014-04-09,Guarapiranga,77,6,0,0,132,82057
2014-04-09,Cotia,54,6,0,3,8,99921
2014-04-09,Rio Grande,94,6,0,2,106,17832
2014-04-09,Rio Claro,95,6,0,6,13,6696
2014-04-08,Cantareira,12,7,0,2,124,63589
2014-04-08,Alto Tietê,36,6,0,2,190,69302
2014-04-08,Guarapiranga,77,6,0,0,132,82057
2014-04-08,Cotia,54,9,0,3,9,5205
2014-04-08,Rio Grande,94,8,0,3,106,36289
2014-04-08,Rio Claro,96,2,0,4,13,14328
2014-04-07,Cantareira,12,9,0,1,126,20684
2014-04-07,Alto Tietê,36,8,0,1,191,55010
2014-04-07,Guarapiranga,77,6,0,1,132,82057
2014-04-07,Cotia,55,2,0,3,9,10507
2014-04-07,Rio Grande,95,1,0,2,106,73263
2014-04-07,Rio Claro,96,6,0,4,13,20072
2014-04-06,Cantareira,13,0,0,0,127,34646
2014-04-06,Alto Tietê,36,9,0,3,192,35362
2014-04-06,Guarapiranga,77,7,0,0,133,7816
2014-04-06,Cotia,55,5,0,3,9,15826
2014-04-06,Rio Grande,95,3,0,0,106,91780
2014-04-06,Rio Claro,97,0,0,3,13,25835
2014-04-05,Cantareira,13,0,0,2,128,14889
2014-04-05,Alto Tietê,37,2,0,1,193,59137
2014-04-05,Guarapiranga,77,7,0,0,133,7816
2014-04-05,Cotia,55,8,0,4,9,21162
2014-04-05,Rio Grande,95,3,0,3,106,91780
2014-04-05,Rio Claro,97,3,0,0,13,29688
2014-04-04,Cantareira,13,2,0,1,129,43287
2014-04-04,Alto Tietê,37,3,0,1,193,98687
2014-04-04,Guarapiranga,77,7,0,0,133,7816
2014-04-04,Cotia,56,2,0,3,9,26516
2014-04-04,Rio Grande,95,0,0,2,106,54766
2014-04-04,Rio Claro,97,3,0,7,13,29688
2014-04-03,Cantareira,13,3,0,0,130,41392
2014-04-03,Alto Tietê,37,4,0,1,194,51055
2014-04-03,Guarapiranga,77,7,0,3,133,7816
2014-04-03,Cotia,56,5,0,3,9,31887
2014-04-03,Rio Grande,94,8,0,2,106,36289
2014-04-03,Rio Claro,96,6,0,1,13,20072
2014-04-02,Cantareira,13,3,0,1,130,85897
2014-04-02,Alto Tietê,37,5,0,0,195,7772
2014-04-02,Guarapiranga,77,4,0,3,132,56308
